A11925,59,0,"Math, 12.","Math, 12."
A11925,60,0,1. Cor. 2.,1. Cor. 2.
A11925,60,1,Esai. ^3.,Esai. ^3.
A11925,60,2,Ro. xi.,Ro. xi.
A11925,62,0,"Luc, xvi.","Luc, xvi."
A11925,62,1,Proue. iii.,Prove. iii.
A11925,62,2,Deut. xii.,Deut. xii.
A11925,68,0,Deut. xviii.,Deut. xviii.
A11925,69,0,i. R. xv.,i. R. xv.
A11925,70,0,ii. Re. vi.,ii. Re. vi.
A11925,71,0,Nume. xvi.,Nume. xvi.
A11925,72,0,Deut. xvi.,Deut. xvi.
A11925,73,0,Ierome. vii.,Ierome. vii.
A11925,74,0,Iose. i.,Iose. i.
A11925,74,1,Esa. xxx.,Esa. xxx.
A11925,74,2,Math. vi.,Math. vi.
A11925,74,3,Iohn. xxi.,John. xxi.
A11925,77,0,Iohn. ^.,John. ^.
A11925,77,1,Gala. i.,Gala. i.
A11925,78,0,i. Timo. vi.,i. Timo. vi.
A11925,79,0,iii. Regu. xvi.,iii. Regu. xvi.
A11925,79,1,Deut. vi.,Deut. vi.
A11925,82,0,"Luk, xxii.","Luk, xxii."
A11925,84,0,Luk. xxii. Math. xxvi.,Luk. xxii. Math. xxvi.
A11925,84,1,Mat. xiiii.,Mat. xiiii.
A11925,86,0,Iohn.xiii. xii^^ xv. xvii. xviii.,John xiii xii^^ xv. xvii. xviii.
A11925,87,0,Cor. ^.,Cor. ^.
A11925,88,0,Iohn. v.,John. v.
A11925,90,0,Luke.xxii.,Luke xxii
A11925,90,1,i. Co. xiiii.,i. Co. xiiii.
A11925,92,0,Luke. xxii.,Lycia. xxii.
A11925,93,0,Iohn. xxiii. xiiii. xv. xvi. xvii.,John. xxiii. xiiii. xv. xvi. xvii.
A11925,94,0,i. Cor. x.,i. Cor. x.
A11925,95,0,"^, Cor xi,","^, Cor xi,"
A11925,95,1,Math. xxvi. Mar^. xiiii.,Math. xxvi. Mar^. xiiii.
A11925,98,0,Iohn. xiii.,John. xiii.
A11925,98,1,Iohn. xvi.,John. xvi.
A11925,99,0,"Math. xvi,","Math. xvi,"
A11925,99,1,i. Cor xii.,i. Cor xii.
A11925,100,0,Iohn. xvii.,John. xvii.
A11925,101,0,Iohn. xvii.,John. xvii.
A11925,102,0,Mar^. xiiii.,Mar^. xiiii.
A11925,103,0,Luke. xxii.,Lycia. xxii.
A11925,104,0,^ Ti. i. Iohn. i. ^i. iii. iiii. v.,^ Ti. i. John. i. i. iii. iiii. v.
A11925,105,0,Act. xv.,Act. xv.
A11925,106,0,i. Regu. viii.,i. Regu. viii.
A11925,108,0,i. Cor. iii.,i. Cor. iii.
A11925,111,0,Math. i^,Math. i
A11925,123,0,Esai. i.,Esai. i.
A11925,123,1,Gala. iiii. v.,Gala. iiii. v.
A11925,125,0,Luke. xviiii.,Lycia. xviiii.
A11925,126,0,i. Co. ii.,i. Co. ii.
A11925,129,0,^om. xiiii.,om. xiiii.
A11925,133,0,i. Pe. ii.,i. Pe. ii.
A11925,141,0,Eph. vi.,Eph. vi.
A11925,148,0,i. Cor. ix.,i. Cor. ix.
A11925,151,0,Heb. iii.,Heb. iii.
A11925,156,0,^ Cor. xiiii.,^ Cor. xiiii.
A11925,166,0,Math. vi.,Math. vi.
A11925,166,1,Mal. ii.,Mal. ii.
A11925,181,0,i. Cor. xi.,i. Cor. xi.
A11925,244,0,The belefe of a true christian. Ro. iiii.,The belief of a true christian. Ro. iiii.
A11925,246,0,Ga. iii. Iohn. xi.,Ga. iii. John. xi.
A11925,246,1,Cor. i.,Cor. i.
A11925,246,2,Act. iiii.,Act. iiii.
A11925,247,0,Esae. lxiii.,Esae. lxiii.
A11925,248,0,Heb. x.,Heb. x.
A11925,249,0,Math. xvi.,Math. xvi.
A11925,251,0,"Eph, ii.","Eph, ii."
A11925,262,0,"Psal. x,","Psal. x,"
A11925,266,0,Atc. vii.,Atc. vii.
A11925,274,0,Aba. xi.,Aba. xi.
A11925,275,0,Hebru. vii,Hebru. vii
A11925,367,0,Genes. xiiii.,Genes. xiiii.
A11925,389,0,Ro. xii.,Ro. xii.
A11925,389,1,Iohn. iiii.,John. iiii.
A11925,402,0,"Exod, xxix.","Exod, xxix."
A11925,410,0,Ro. xiii.,Ro. xiii.
A14354,1,0,Reasons prouing that it is lavvfull.,Reasons proving that it is lawful.
A14354,4,0,1. Cor. 7.,1. Cor. 7.
A14354,5,0,1: Cor. 10.,1: Cor. 10.
A14354,6,0,1. Cor. 5.,1. Cor. 5.
A14354,10,0,Genes. 12.,Genes. 12.
A14354,11,0,Genes. 13.,Genes. 13.
A14354,12,0,4. Reg. 5.,4. Reg. 5.
A14354,13,0,Marc. 5.,Marc. 5.
A14354,18,0,The disposition of the Tretise.,The disposition of the Treatise.
A14354,19,0,The furst Diui^ion,The furst Diui^ion
A14354,19,1,The secod Diuision,The secod Division
A14354,22,0,The thred diuision.,The thread division.
A14354,28,0,The fvrst proposition.,The fvrst proposition.
A14354,29,0,1 Rules to bekept.,1 Rules to bekept.
A14354,32,0,2,2
A14354,33,0,3,3
A14354,35,0,Ro. 3,Ro. 3
A14354,37,0,4,4
A14354,48,0,Hiero in Matt. cap. 9.,Hiero in Matt. cap. 9.
A14354,52,0,Act. 17.,Act. 17.
A14354,54,0,Couersation vuith men excomunicate.,Conversation vuith men excommunicate.
A14354,54,1,The secud proposition.,The secud proposition.
A14354,55,0,Ignorauce in men is intollerable.,Ignorance in men is intolerable.
A14354,64,0,A ques^tion.,A ques^tion.
A14354,76,0,* Cor. 10.,* Cor. 10.
A14354,79,0,"Hovv thei se vvordes, and if ye vvill go, ar to be vnderstonded.","How they see words, and if you will go, are to be understanded."
A14354,83,0,1. Cor. 7.,1. Cor. 7.
A14354,87,0,1. Timo. 5.,1. Timo. 5.
A14354,88,0,Matt. 5. 18.,Matt. 5. 18.
A14354,93,0,In Ioan. hom. 15.,In Joan. hom. 15.
A14354,94,0,Matth. 1^.,Matth. 1^.
A14354,95,0,1. Cor. 5.,1. Cor. 5.
A14354,98,0,1. Cor. 15.,1. Cor. 15.
A14354,105,0,in Ioem. hom. ^6.,in Ioem. hom. ^6.
A14354,107,0,1. Cor. 5.,1. Cor. 5.
A14354,114,0,Eccles. 13.,Eccles. 13.
A14354,128,0,Exod. 23.,Exod. 23.
A14354,129,0,Numer. 15.,Number. 15.
A14354,130,0,Math. 26.,Math. 26.
A14354,132,0,Esaiae 6.,Esaiae 6.
A14354,142,0,1. Cor. 10.,1. Cor. 10.
A14354,143,0,1. Cor. 10.,1. Cor. 10.
A14354,147,0,* Cor. 6.,* Cor. 6.
A14354,155,0,^er. 15.,^er. 15.
A14354,163,0,Iudic. 1.,Iudic. 1.
A14354,165,0,Ioan. 4.,Joan. 4.
A14354,168,0,Daniel 1.,Daniel 1.
A14354,169,0,Hebr. *.,Hebr. *.
A14354,171,0,1. Cor. 1^.,1. Cor. 1^.
A14354,178,0,The thred proposition.,The thread proposition.
A14354,181,0,1. Cor. 10.,1. Cor. 10.
A14354,184,0,2. Mach. 7.,2. Mach. 7.
A14354,186,0,Gen. 2.,Gen. 2.
A14354,189,0,Matth. 10. Luc. 12.,Matth. 10. Luc. 12.
A14354,190,0,7. Cor. 8.,7. Cor. 8.
A14354,194,0,Daniel. 3.,Daniel. 3.
A14354,195,0,It is not lauufull to be present at the popy she Mas se and superstitions,It is not lauufull to be present at the popy she Mass see and superstitions
A14354,204,0,uuhat soeuer i^ not of ^aith * synne ^o. 14.,what soever i not of aith * sin oh. 14.
A14354,207,0,Isay. 1.,Isay. 1.
A14354,209,0,numer. 21.,number. 21.
A14354,211,0,4 Reg. 18.,4 Reg. 18.
A14354,216,0,3. Reg. 12.,3. Reg. 12.
A14354,222,0,Ephes. 5.,Ephes. 5.
A14354,227,0,Math. 16.,Math. 16.
A14354,229,0,Ciprian.,Cyprian.
A14354,235,0,a greuus punishement.,a greuus punishment.
A14354,244,0,mat. 10.,mat. 10.
A14354,245,0,Rom. 1^.,Rom. 1^.
A14354,245,1,mar. 8.,mar. 8.
A14354,255,0,1. Cor. 6.,1. Cor. 6.
A14354,260,0,3. Reg. 19.,3. Reg. 19.
A14354,264,0,Esay. 45.,Esay. 45.
A14354,270,0,1. Cor. 10.,1. Cor. 10.
A14354,274,0,1. Cor. 1^.,1. Cor. 1^.
A14354,288,0,Heb. 9. 10.,Heb. 9. 10.
A14354,297,0,de Ciuitate dei. lib. 10. cap. 6.,de Ciuitate dei. lib. 10. cap. 6.
A14354,299,0,1. Cor. 11.,1. Cor. 11.
A14354,299,1,Deutron 6 math. 4.,Deutron 6 math. 4.
A14354,307,0,1. Cor. 14,1. Cor. 14
A14354,354,0,Naman.,Naman.
A14354,354,1,4. Reg. 5.,4. Reg. 5.
A14354,371,0,Bar. 6.,Bar. 6.
A14354,379,0,Daniel. 3.,Daniel. 3.
A14354,383,0,Daniel. 6.,Daniel. 6.
A14354,384,0,Actor. 21.,Actor. 21.
A14354,386,0,Rom. 3.,Rom. 3.
A14354,387,0,Gal. 3.,Gal. 3.
A14354,388,0,Abac. 2. Rom. 1.,Abac. 2. Rom. 1.
A14354,391,0,Gal. 5.,Gal. 5.
A14354,392,0,Gal. 3.,Gal. 3.
A14354,393,0,Gal. 6.,Gal. 6.
A14354,394,0,1. Cor. 7.,1. Cor. 7.
A14354,398,0,1. Cor. 9.,1. Cor. 9.
A14354,399,0,Actor. 16.,Actor. 16.
A14354,399,1,Gal. 2.,Gal. 2.
A14354,405,0,Aug. Epistol. 19. ad Hieron.,Aug. Epistol. 19. and Hieron.
A14354,418,0,Mat. 15.,Mat. 15.
A14354,429,0,Rom. 14.,Rom. 14.
A14354,433,0,Rom. 3.,Rom. 3.
A14354,438,0,1. Cor. ^5.,1. Cor. ^5.
A14354,443,0,Ioan. 21.,Joan. 21.
A14354,462,0,Matth. 23.,Matth. 23.
A14354,464,0,Luc. 2.,Luc. 2.
A14354,474,0,Iacob. 2.,Jacob. 2.
A14354,476,0,August. Epist. 29. ad Hiero.,August. Epist. 29. and Hiero.
A14354,479,0,Iaco. 3. 1. Ioan. 1.,Iaco. 3. 1. Joan. 1.
A14354,491,0,Iacob. 2.,Jacob. 2.
A14354,508,0,Aristote. Ethi. lib. 3.,Aristote. Ethi. lib. 3.
A14354,519,0,Exod. 32.,Exod. 32.
A14354,535,0,1. Cor. 6. Mat. 22.,1. Cor. 6. Mat. 22.
A14354,536,0,Roma. 3.,Roma. 3.
A14354,538,0,Of Rulers and Princes.,Of Rulers and Princes.
A14354,540,0,A questio,A questio
A14354,540,1,The ansvver.,The answer.
A14354,542,0,Rom. 13.,Rom. 13.
A14354,545,0,3. Reg. 1^.,3. Reg. 1^.
A14354,553,0,Psal. 1.,Psal. 1.
A14354,605,0,4. Reg. 11.,4. Reg. 11.
A14354,607,0,4. Reg. 18.,4. Reg. 18.
A14354,613,0,Rom. 13.,Rom. 13.
A14354,642,0,Matt. 22.,Matt. 22.
A14354,645,0,3. Reg. 21.,3. Reg. 21.
A14354,645,1,Num. 33.,Num. 33.
A14354,651,0,A confuta ^ion of the ^laces alledged.,A confuta ion of the laces alleged.
A14354,656,0,1. Cor. 7.,1. Cor. 7.
A14354,659,0,2. Cor. 5.,2. Cor. 5.
A14354,664,0,Gene. 12.,Gene. 12.
A14354,668,0,Gene. 13.,Gene. 13.
A14354,673,0,Gene. 14.,Gene. 14.
A14354,674,0,6,6
A14354,675,0,7,7
A14354,678,0,Of the Iues,Of the Iues
A14354,682,0,Rom. 11.,Rom. 11.
A14354,684,0,Esa. 59.,Esa. 59.
A14354,685,0,Quest. Euag. lib. 2. quest. 33. Luc. 15.,Quest. Euag. lib. 2. quest. 33. Luc. 15.
A14354,687,0,Lib. de fide reru inuisib. cap. 6 Psal. ^ 59,Lib. de fide reru inuisib. cap. 6 Psal. ^ 59
A14354,696,0,lib. 2. ca. 11.,lib. 2. ca. 11.
A14354,738,0,Lib. de vtilit. crede.,Lib. de utility. crede.
A14354,740,0,Vvhat he resie is.,What he resie is.
A14354,746,0,Phil. 3. Quest. in Matth. quest. 11.,Phil. 3. Quest. in Matth. quest. 11.
A14354,750,0,Lib. 2. contra Cresco. cap. 7.,Lib. 2. contra Cresco. cap. 7.
A14354,756,0,1. Cor. 11.,1. Cor. 11.
A14354,761,0,1 The Papistes are heretiques,1 The Papists are heretics
A14354,764,0,Rom. 3. Gal. 2.,Rom. 3. Gal. 2.
A14354,769,0,Rom. 10.,Rom. 10.
A14354,771,0,Rom. 11.,Rom. 11.
A14354,772,0,Phil. 3.,Phil. 3.
A14354,776,0,Mat. 7.,Mat. 7.
A14354,777,0,Ephes. 2.,Ephes. 2.
A14354,777,1,Hebre. 11.,Hebre. 11.
A14354,779,0,Rom. 14.,Rom. 14.
A14354,787,0,Rom. 8.,Rom. 8.
A14354,789,0,Deut. 5.,Deut. 5.
A14354,790,0,Exod. 20.,Exod. 20.
A14354,791,0,Esa. 64.,Esa. 64.
A14354,795,0,Mat. 6. Iacob. 3. 1. Ioan. *.,Mat. 6. Jacob. 3. 1. Joan. *.
A14354,802,0,*,*
A14354,804,0,Ioan. 6.,Joan. 6.
A14354,806,0,Act. 10.,Act. 10.
A14354,807,0,Rom. 8.,Rom. 8.
A14354,808,0,Rom. 4.,Rom. 4.
A14354,809,0,Rom. 4.,Rom. 4.
A14354,810,0,Rom. 5.,Rom. 5.
A14354,810,1,Rom. 8.,Rom. 8.
A14354,811,0,Exod. 20.,Exod. 20.
A14354,811,1,Roma. 5.,Roma. 5.
A14354,812,0,Roma. 8.,Roma. 8.
A14354,815,0,Psal. 32. Rom. 4.,Psal. 32. Rom. 4.
A14354,819,0,Ezech. 18.,Ezech. 18.
A14354,821,0,Apoc. 14.,Apoc. 14.
A14354,824,0,Luc: 7. Ioan. s. Lnc. 23. Phil. 1.,Luc: 7. Joan. s. Lnc. 23. Phil. 1.
A14354,831,0,Mar. 16.,Mar. 16.
A14354,846,0,* Cor. ^4.,* Cor. ^4.
A14354,856,0,In nouell. Constitu.,In novel. Constitu.
A14354,865,0,*. Cor. 11.,*. Cor. 11.
A14354,867,0,Dotor Vveston.,Dotor Vveston.
A14354,867,1,Lyberall * Vvome,Lyberall * Vvome
A14354,867,2,1. Cor. 11.,1. Cor. 11.
A14354,870,0,Maister Latymers ansvver therfor is true. 1. Cor. 10.,Master Latymers answer therefore is true. 1. Cor. 10.
A14354,873,0,Gal. 3.,Gal. 3.
A14354,876,0,Deut. 6.,Deut. 6.
A14354,885,0,Acto. 4.,Acto. 4.
A14354,885,1,1. Ioan. 2.,1. Joan. 2.
A14354,889,0,Esa. 63.,Esa. 63.
A14354,890,0,Ioan. 16.,Joan. 16.
A14354,901,0,Aduersus Crescon. lib. 2.,Aduersus Crescon. lib. 2.
A14354,920,0,Cotra donat. lib. 5. cap. 23.,Cotra donat. lib. 5. cap. 23.
A14354,941,0,The argu ment and matier.,The argu meant and matter.
A14354,944,0,The cloke of them that deny true religion.,The cloak of them that deny true religion.
A14354,954,0,1. Timo. 5.,1. Timo. 5.
A14354,957,0,Confessio is necessarie,Confessio is necessary
A14354,958,0,Matth. 10.,Matth. 10.
A14354,961,0,Mare. 8.,Mare. 8.
A14354,965,0,Examples of true confession. Mat. 16.,Examples of true confession. Mat. 16.
A14354,969,0,Ioan. 6.,Joan. 6.
A14354,973,0,1. Ioan. 4.,1. Joan. 4.
A14354,981,0,Ioan. 10.,Joan. 10.
A14354,986,0,Ioan. 14.,Joan. 14.
A14354,987,0,Act. 4.,Act. 4.
A14354,989,0,Roma. 3. Ephe. 2.,Roma. 3. Ephe. 2.
A14354,990,0,Gala. 2.,Gala. 2.
A14354,992,0,Gala. 5.,Gala. 5.
A14354,996,0,Impersaite confessios.,Impersaite confessios.
A14354,997,0,The hole doctryne of Christe is to be confessed.,The hold doctrine of Christe is to be confessed.
A14354,1001,0,Act. 4.,Act. 4.
A14354,1002,0,Act. 5.,Act. 5.
A14354,1004,0,Ioan. 1. Colos. 1. 2.,Joan. 1. Colos. 1. 2.
A14354,1004,1,Ioa. 4. 5. 7.,Ioa. 4. 5. 7.
A14354,1011,0,A. Neuter.,A. Neuter.
A14354,1015,0,Math. 26.,Math. 26.
A14354,1021,0,Glorie is to be gyue to Godd.,Glory is to be gyve to Godd.
A14354,1032,0,3. Reg. 18.,3. Reg. 18.
A14354,1037,0,It sufficith not to con fes Christe amoge the brethern. Mat. 10.,It sufficith not to con fes Christe amoge the brother. Mat. 10.
A14354,1044,0,Marc. 8.,Marc. 8.
A14354,1046,0,Apocal. 2.,Apocal. 2.
A14354,1051,0,Marc. 8.,Marc. 8.
A14354,1059,0,2. Tim. 2.,2. Tim. 2.
A14354,1060,0,Heb. 10.,Heb. 10.
A14354,1069,0,The deathe ad persequution of the sain ctes doth glorifie Godd.,The death and persecution of the sain ctes does glorify Godd.
A14354,1070,0,Psal. 116.,Psal. 116.
A14354,1070,1,1. Pet. 4.,1. Pet. 4.
A14354,1078,0,Mat. 10.,Mat. 10.
A14354,1082,0,Luc. 12.,Luc. 12.
A14354,1087,0,1. Cor. 7.,1. Cor. 7.
A14354,1097,0,Gen. 12. Heb. 11. Gen. 22. Heb. 11. Luc. 14.,Gen. 12. Heb. 11. Gen. 22. Heb. 11. Luc. 14.
A14354,1104,0,Heb. 4.,Heb. 4.
A14354,1106,0,"Vvether it sufficith to kepe faith in the harte, and not confesse it vvith mouthe.","Wether it sufficith to keep faith in the heart, and not confess it with mouth."
A14354,1114,0,Rom. ^0.,Rom. ^0.
A14354,1124,0,*. Reg. 19.,*. Reg. 19.
A14354,1133,0,Dan. 3.,Dan. 3.
A14354,1139,0,Dan. 3.,Dan. 3.
A14354,1142,0,* Dan. 6.,* Dan. 6.
A14354,1148,0,Ecclesiast. hist. lib. 6. cap. 28.,Ecclesiast. hist. lib. 6. cap. 28.
A14354,1167,0,Of ceremo nies.,Of ceremo nies.
A14354,1171,0,Diuine ceremonies.,Divine ceremonies.
A14354,1173,0,Humaine ceremonies.,Human ceremonies.
A14354,1182,0,Mat. 15.,Mat. 15.
A14354,1183,0,Tit. 1.,Tit. 1.
A14354,1185,0,Cypriani epist. lib. 1. epist. 8.,Cypriani epist. lib. 1. epist. 8.
A14354,1188,0,Paul circu cised Timothe^.,Paul circu cised Timothe^.
A14354,1191,0,Actu. 16. 18. 21.,Actu. 16. 18. 21.
A14354,1193,0,Gal. *.,Gal. *.
A14354,1193,1,Hovv the ^rophetes ^eproued ^acrifices ^nd vver ^lso parta * the.,How the rophetes eproued acrifices and vver lso parta * the.
A14354,1200,0,"Hovvsum do thinc^e that they may be at Masses, ad hovv the^ vnderstod the masse.","Hovvsum do thinc^e that they may be at Masses, and how the^ understood the mass."
A14354,1236,0,Apocal. 2.,Apocal. 2.
A14354,1239,0,The Conclusio and adhortation to fre confessio.,The Conclusio and adhortation to from confessio.
A14354,1242,0,Heb. 11.,Heb. 11.
A14354,1244,0,Mat. 10.,Mat. 10.
A14354,1246,0,Luc. 9.,Luc. 9.
A14354,1248,0,Apocal. 6.,Apocal. 6.
A14354,1250,0,Apoc. 13. 19. 20.,Apoc. 13. 19. 20.
A14354,1252,0,Rom. 8.,Rom. 8.
A14813,3,0,Philip. 3,Philip. 3
A14813,10,0,Ireneus lib. 4. ca. 35.,Ireneus lib. 4. ca. 35.
A14813,12,0,Cyprianus Ser de caen^ Domi^^.,Cyprianus Ser de caen^ Domi^^.
A14813,13,0,Bernard. hom. 3. super Mis^us est.,Bernard. hom. 3. super Mis^us est.
A14813,15,0,Bernar. Ser. 1. de Epiph.,Bernar. Ser. 1. de Epiph.
A14813,26,0,Cyprianus. lib. 2 epist. 3.,Cyprianus. lib. 2 epist. 3.
A14813,28,0,Basilius in Missa.,Basilius in Missa.
A14813,30,0,Ambros. lib. 10. epi 85.,Ambros. lib. 10. epi 85.
A14813,32,0,Chrysost hom. de laude dei,Chrysost hom. the laud dei
A14813,34,0,Idem hom de Encenijs.,Idem hom de Encenijs.
A14813,36,0,August. lib. 9. Cofess. ca. 12.,August. lib. 9. Cofess. ca. 12.
A14813,40,0,August. li. Senten. Prosp.,August. li. Senten. Prosp.
A14813,45,0,Cypria. Ser. de Caena.,Cypria. Ser. de Caena.
A14813,60,0,Mat. 26.,Mat. 26.
A14813,72,0,psal. 148.,psal. 148.
A14813,73,0,Mat. 4.,Mat. 4.
A14813,77,0,Ireneus lib. 4. ca. 34.,Ireneus lib. 4. ca. 34.
A14813,80,0,Ireneus li. 4. ca 57,Ireneus li. 4. ca 57
A14813,89,0,Bernard. Ser. de Caena.,Bernard. Ser. de Caena.
A14813,90,0,Emesenus orat. de corpore & sanguine Christi,Emesenus orat. de corpore & sanguine Christi
A14813,91,0,Iohn. 6.,John. 6.
A14813,95,0,Cirillus in Ioan. lib 4 cap. 14.,Cirillus in Joan. lib 4 cap. 14.
A14813,105,0,Iohn. 10,John. 10
A14813,106,0,Iohn. 15,John. 15
A14813,111,0,Mat. 26.,Mat. 26.
A14813,111,1,Mar. 14.,Mar. 14.
A14813,111,2,Luke. 22,Lycia. 22
A14813,111,3,1. cor. 11,1. cor. 11
A14813,111,4,Iohn. 6.,John. 6.
A14813,115,0,Mar. 1^.,Mar. 1^.
A14813,116,0,Cyprian. li. 1. epi. 6,Cyprian. li. 1. epi. 6
A14813,117,0,"Iohn. 6,","John. 6,"
A14813,121,0,"^. cor. 11,","^. cor. 11,"
A14813,128,0,August. in Ioan. Tract. 4. In Psal. 138,August. in Joan. Tract. 4. In Psal. 138
A14813,135,0,Mat. 26. Mar. 14.,Mat. 26. Mar. 14.
A14813,136,0,Exo. 24.,Exo. 24.
A14813,137,0,Exo. 24. Heb. 9.,Exo. 24. Heb. 9.
A14813,141,0,Luke. 24,Luke. 24
A14813,142,0,August. de cosensu Euangelistaru. lib. 3. ca. 25.,August. de cosensu Euangelistaru. lib. 3. ca. 25.
A14813,143,0,Theophilact. in Lucam. ca. 24.,Theophilact. in Lucam. ca. 24.
A14813,146,0,"Iohn. 6,","John. 6,"
A14813,147,0,Cirillus libr. 4. cap. 15.,Cirillus libr. 4. cap. 15.
A14813,148,0,Cyrillus in Ioan. lib. 10 ca. 13.,Cyrillus in Joan. lib. 10 ca. 13.
A14813,151,0,Cirillus libr. 4. cap. 14.,Cirillus libr. 4. cap. 14.
A14813,155,0,Cyrillus lib. 11. ca. 27.,Cyrillus lib. 11. ca. 27.
A14813,159,0,Iohn. ^.,John. ^.
A14813,161,0,^. cor. 11.,^. cor. 11.
A14813,164,0,Ignatius ad Ephesos.,Ignatius and Ephesos.
A14813,165,0,Conciliu Nicenum de Eucharistia.,Conciliu Nicenum de Eucharistia.
