A11581,44,1,61,IMAGE,9,"That wedlock is an honourable , goodly and costely thynge.","that wedlock be a honourable , goodly and costly thing."
A11581,45,1,61,IMAGE,9,"To thintent that all they which are the rein , shoulde holde and counte theyr lyues , for a noble , honourable , and goodly garnyshynge.","to intent that all they which be the rein , shall hold and count their life , for a noble , honourable , and goodly garnish."
A11581,46,1,61,IMAGE,9,"Appeare it before the worlde as it wyll , and ye worlde speake of it what she wyll.","appear it before the world as it will , and you world speak of it what she will."
A11581,47,1,61,IMAGE,10,"Thys godly iudgement of matrimony , as euery man mayse , soundeth farre other wyse than the worlde hath imagined thereof. for yf the worlde dyd counte matrimony so precious and honourable , she woulde not flee from it , and lyue without wedlocke.","this godly judgement of matrimony , as every man mayse , sound far other wise than the world have imagine thereof. for if the world do count matrimony so precious and honourable , she will not flee from it , and live without wedlock."
A11581,48,1,61,IMAGE,10,But lyke as men haste them selues thitherwarde where they loke for some good costely thynges.,but like as man haste they self thitherward where they look for some good costly thing.
A11581,49,1,61,IMAGE,10,"Euen so shoulde they also snatche after wedlock , with loue and ioye , and not defende themselues so from it with hande and fote as the wilde dieres agaynst the dogges. for that the worlde doth so spurne at kycke at it , now ymaginyng thys , now that is altogether a sygne , yt she neyther knoweth Goddes worde , concernyng matrimonye , nor yet beleueth the same , or els she woulde applye her selues a lytel otherwyse to it.","Even so shall they also snatch after wedlock , with love and joy , and not defend themselves so from it with hand and foot as the wild diere against the dog. for that the world do so spurn at kycke at it , now ymaginyng this , now that be altogether a sign , it she neither know God word , concern matrimony , nor yet believe the same , or else she will apply her self a little otherwise to it."
A11581,50,1,62,IMAGE,11,"But what the occasion is , yt the worlde thus spurneth at the state of matrimony is partly touched before , That noma wil gladly be bounde , and feareth that it myght succede vnluckely.","but what the occasion be , it the world thus spurn at the state of matrimony be partly touch before , that noma will glad be bind , and fear that it may succeed unlucky."
A11581,51,1,62,IMAGE,11,"Therfore shall it be necessary that we also here in this parte , seke , and declare the occasyon or cause : wherfore the holy scripture boasteth and prayseth wedlock so , highly & honourably.","therefore shall it be necessary that we also here in this part , seek , and declare the occasion or cause : wherefore the holy scripture boast and praise wedlock so , high and honourable."
A11581,52,1,62,IMAGE,11,And specially shoulde the Christians well remember and ponder suche occasions and causes.,and special shall the christian well remember and ponder such occasion and cause.
A11581,53,1,62,IMAGE,11,"To thin tet that they myght mete with the worlde , and be able to defende matrimony agaynste the euyll speakynges of the worlde.","to thin tet that they may mete with the world , and be able to defend matrimony against the evil speaking of the world."
A11581,54,1,62,IMAGE,12,"So is nowe the first occasion , that it maye be proued by the worde of god , that matrimony was instituted of God hymselfe , and planted in oure nature.","so be now the first occasion , that it may be prove by the word of god , that matrimony be institute of God himself , and plant in our nature."
A11581,55,1,62,IMAGE,12,Accordynge as the same is clearly described in the fyrst Boke of Moses.,accord as the same be clear describe in the first book of Moses.
A11581,56,1,62,IMAGE,12,And Christe speaketh in the newe Testament.,and Christe speak in the new testament.
A11581,57,1,62,IMAGE,12,"Mat. xix. He that made man at the beginnynge , made them man and woman , and sayd. for thys cause shall a man leaue father & mother , & shall cleaue vnto hys wyfe.","Mat nineteeen. he that make man at the beginning , make they man and woman , and say. for this cause shall a man leave father and mother , and shall cleave unto his wife."
A11581,58,1,62,IMAGE,13,"Againe sayth he , whatsoeuer cometh together by the waye of matrimony , the same hath God coupled together &c.","again say he , whatsoever come together by the way of matrimony , the same have God couple together etc"
A11581,59,1,62,IMAGE,13,"Let thys be vnto euerye man a glorious and greate reioysynge , and prayse of matrimony , that it is not a worke of man wrought by hys owne wyll.","let this be unto every man a glorious and great rejoice , and praise of matrimony , that it be not a work of man wrought by his own will."
A11581,60,1,63,IMAGE,13,But the worke of God. vnto the whiche god hymselfe hath created man.,but the work of God. unto the which god himself have create man.
A11581,61,1,63,IMAGE,13,"So that a couple of wedded folkes , before the face of God , with al trueth may boaste them selues of this , that they are in an estate , which is acceptable vnto God , whiche God hymselfe hath instituted and plated in nature. and whylest they lyue in suche estate , that they lyue in the worke , yea also in ye righte and proper pleasure or delyte of God.","so that a couple of wed folk , before the face of God , with all truth may boast they self of this , that they be in a estate , which be acceptable unto God , which God himself have institute and plate in nature. and while they live in such estate , that they live in the work , yea also in you right and proper pleasure or delight of God."
A11581,62,1,63,IMAGE,14,<N9> This reioysyng hath not the Pope nor hys heape.,<N9> this rejoice have not the pope nor his heap.
A11581,63,1,63,IMAGE,14,"For they can shewe no where , yt God comaunded the to lyue withoute wedlocke.","for they can show no where , it God command they to live without wedlock."
A11581,64,1,63,IMAGE,14,"Vvherfore then the contrary parte followeth , whylest they continue withoute wedlocke , that they lyue withoute and agaynste the worde , wil commaundement , and pleasure of god , but in theyr own wyll , which neuer can please God.","wherefore then the contrary part follow , while they continue without wedlock , that they live without and against the word , will commandment , and pleasure of god , but in their own will , which never can please God."
A11581,65,1,63,IMAGE,14,"Therfore when thei haue aduersite , euen as thei do deserue , then is it vnpossible that they can haue the conforte , which the wedded men haue , whiche can admonyshe God in all maner of aduersities and troubles and saye.","therefore when they have adversity , even as they do deserve , then be it unpossible that they can have the comfort , which the wed man have , which can admonish God in all manner of adversity and trouble and say."
A11581,66,1,63,IMAGE,15,"O Lorde god , <N10> thys & another aduersite presseth me.","oh lord god , <N10> this and another adversity press i."
A11581,67,1,64,IMAGE,15,"And thou knowest , that suche trouble happeneth vnto me and cometh vpon me , euen in thesame state , whiche thou dyddest shape and institute in Paradyse with man.","and thou know , that such trouble happen unto i and come upon i , even in thesame state , which thou do shape and institute in paradise with man."
A11581,68,1,64,IMAGE,15,"Therfore helpe , that we in this life instituted , shapen , and entretayned by the , may be deliuered of this and that trouble , and aduersitie &c. With suche a prayer dare the maryed men come before God , where as the other lyue in their owne deuotion contrary to the worde and wil of God , and therfore they loke for no conforte , neither can they praye a ryght vnto God.","therefore help , that we in this life institute , shape , and entretayn by they , may be deliver of this and that trouble , and adversity etc with such a prayer dare the marry man come before God , where as the other live in their own devotion contrary to the word and will of God , and therefore they look for no comfort , neither can they pray a right unto God."
A11581,69,1,64,IMAGE,16,"Therfore when the Pope , and hys vnmaried sorte , laude and prayse muche theyr monkerie and Celibate lyfe.","therefore when the pope , and his unmarried sort , laud and praise much their monkery and Celibate life."
A11581,70,1,64,IMAGE,16,"The laude and prayse thou moche more thys lyfe of matrimony , whereon hangeth thys gloryous name & tittel , that it is a godly lyfe , shapen & comuaunded of God , and hys worde , whiche no freare nor priest shal be able at any tyme to boaste of his Celibate lyfe.","the laud and praise thou much more this life of matrimony , whereon hang this glorious name and tittel , that it be a godly life , shape and comuaund of God , and his word , which no freare nor priest shall be able at any time to boast of his Celibate life."
A11581,71,1,64,IMAGE,17,"Thys is nowe the fyrst , & also the greatest occasyon , yt wedlocke , as the text sayth , is to be had in honoure. for as there is no thynge withoute nor aboue God , euen so can there also be nothynge more excellet nor better vpo earth , then that whiche he hymselfe dyd shape and ordeyne.","this be now the first , and also the great occasion , it wedlock , as the text say , be to be have in honour. for as there be no thing without nor above God , even so can there also be nothing more excellet nor better upon earth , then that which he himself do shape and ordain."
A11581,72,1,65,IMAGE,17,"As the texte maketh mention in the fyrste boke of Moyses. <N11> And God sawe euery thyng that he had made , and beholde it was exceding good.","as the text make mention in the first book of Moses. <N11> and God see every thing that he have make , and behold it be exceed good."
A11581,73,1,65,IMAGE,17,"Amonge these shapen thynges which were all excedynge good , is also wedlocke.","among these shape thing which be all exceed good , be also wedlock."
A11581,74,1,65,IMAGE,17,"The celebate lyfe is not amonge them , but the Deuyll hath inuented it , yf me wyl holde it for a goddes seruyce , and compel the people thereto , as the Pope doth.","the celebate life be not among they , but the devil have invent it , if i will hold it for a god service , and compel the people thereto , as the pope do."
A11581,75,1,65,IMAGE,18,"The other cause is , that god hath not onely instituted matrimonye. <N12> But also he hath geuen his blessyng , therevnto.","the other cause be , that god have not only institute matrimony. <N12> but also he have give his blessing , thereunto."
A11581,76,1,65,IMAGE,18,"The same blessing standeth not onely barely in that , that god geueth childre for there be also children borne oute of wedlocke.","the same blessing stand not only bare in that , that god give child for there be also child bear out of wedlock."
A11581,77,1,65,IMAGE,18,"But ye god hath a delyte and pleasure in the ryght children , & in the hole confederation , & geueth grace , that they be well brought vp , well nourysshed and preserued.","but you god have a delight and pleasure in the right child , and in the hole confederation , and give grace , that they be well bring up , well nourish and preserve."
A11581,78,1,65,IMAGE,18,Therfore setteth the.,therefore set they.
A11581,79,1,65,IMAGE,18,Cxxviij. <N13> psal me also this among the blesssynges of the godfearynge people which lyue in wedlocke.,cxxviij. <N13> psal i also this among the blesssynge of the godfearynge people which live in wedlock.
A11581,80,1,65,IMAGE,18,"That they eate of the labours of their handes , and shall se theyr childers children.","that they eat of the labour of their hand , and shall see their childer child."
A11581,81,1,65,IMAGE,18,"That is , godfearynge people lyuinge in wedlocke shal haue this blessynge , to theyr sustentation and children that they shal remayne and prospere.","that be , godfearynge people live in wedlock shall have this blessing , to their sustentation and child that they shall remain and prosper."
A11581,82,1,65,IMAGE,18,"Contrary to the whiche , in the Celibate lyfe , money and goodes vanyshe and waste awaye , and all maner of calamitie foloweth.","contrary to the which , in the Celibate life , money and good vanish and waste away , and all manner of calamity follow."
A11581,83,1,66,IMAGE,19,"Thys shoulde also by reason moue vs , that we myght gette lust and loue towardes thys state , <N14> seynge we fynde therein not onely the wyl of god , but also al maner of blessynges.","this shall also by reason move we , that we may get lust and love towards this state , <N14> sing we find therein not only the will of god , but also all manner of blessing."
A11581,84,1,66,IMAGE,19,"And there must nedes be smal felicitie , & health loked for , amonge those that despyse suche conforte and promyse of God , and preferre theyr fre and wylful lyfe.","and there must needs be small felicity , and health look for , among those that despise such comfort and promise of God , and prefer their from and wilful life."
A11581,85,1,66,IMAGE,19,"It is also to be feared , leste the wrath of God myght be so kyndled agaynste those yt do long continue in suche despisynge , that although thei should at the last geue them selues to the state of matrimony , they shoulde neyther haue prosperite nor helth.","it be also to be fear , lest the wrath of God may be so kindle against those it do long continue in such despise , that although they shall at the last give they self to the state of matrimony , they shall neither have prosperity nor health."
A11581,86,1,66,IMAGE,19,"Euen as it cometh to passe oftentymes , yt men through vngratiousnes and other vnhappynes in youth , without wedlocke deserue & cause , that they haue but fewe good daies in wedlocke , and that bothe the woman and the children fare amisse. for as it is mentioned before , God wil execute suche iudgement vpon the state of Matrimony , that all they shall be punysshed , that lyue in vnclenlynes , and geue occasion of offence.","Even as it come to pass oftentimes , it man through vngratiousnes and other unhappiness in youth , without wedlock deserve and cause , that they have but few good day in wedlock , and that both the woman and the child fare amiss. for as it be mention before , God will execute such judgement upon the state of matrimony , that all they shall be punish , that live in vnclenlynes , and give occasion of offence."
A11581,87,1,66,IMAGE,19,"Therfore shal the yong people prepare the selues by tymes towardes it , and kepe themselues in the feare of God , and in clenlynes , To thintent that thei themselues do not hynder & kepe backe ye blessyng , which God hath ioygned with matrimony.","therefore shall the young people prepare the self by time towards it , and keep themselves in the fear of God , and in clenlynes , to intent that they themselves do not hinder and keep back you blessing , which God have join with matrimony."
A11581,88,1,67,IMAGE,20,"<N15> The thyrde cause , yt wedlocke is to be had in honour , is this , that in thys state for the moost parte the greatest sainctes haue ended theyr lyues , as the hole old and newe testament withnesseth.","<N15> the three cause , it wedlock be to be have in honour , be this , that in this state for the most part the great saint have end their life , as the hole old and new testament withness."
A11581,89,1,67,IMAGE,20,"But yf thou wilt knowe , why they haue all lyued in wedlocke , I can shewe thy no better nor surer reason , tha that all Godly men , haue alwayes ordered and kepte themselues after the wyll and worde of god.","but if thou will know , why they have all live in wedlock , i can show thy no better nor sure reason , than that all godly man , have always order and keep themselves after the will and word of god."
A11581,90,1,67,IMAGE,20,And for as moche as god hymselfe hath instituted and commaunded Matrimony.,and for as much as god himself have institute and command matrimony.
A11581,91,1,67,IMAGE,20,"So haue they as obedyent Persons , which had nede of suche ordinaunce of god , geuen theselues willingly and gladly into the state of matrimony for gods and their nedes sake.","so have they as obedient person , which have need of such ordinance of god , give themselves willing and glad into the state of matrimony for god and their need sake."
A11581,92,1,67,IMAGE,20,"Not regardyng , that the worlde and the common people loued more the fre and wilfull lyfe.","not regard , that the world and the common people love more than from and wilful life."
A11581,93,1,68,IMAGE,21,"Nowe , this is not a smal reioysynge , that whosoeuer is coupled in wedlocke , may say with a fre and bolde conscience , that he is eue in the same state , wherin the Patriarkes , Prophetes , the holy Apostles and other sainctes most commonly haue lyued , whereas contrarywyse the celibate lyfe , was fyrst begonne of certayne heretykes , because they would make them selues thereby a sundry pretense and colour of holynes. <N16> And was afterwarde confirmed of the Pope as of the Archefather of all hypocrisye , and boasted for an holy lyfe.","now , this be not a small rejoice , that whosoever be couple in wedlock , may say with a from and bold conscience , that he be even in the same state , wherein the patriarch , prophet , the holy apostle and other saint most common have live , whereas contrariwise the celibate life , be first begin of certain heretic , because they will make they self thereby a sundry pretense and colour of holiness. <N16> and be afterward confirm of the pope as of the archefather of all hypocrisy , and boast for a holy life."
A11581,94,1,68,IMAGE,22,"<N17> For as concernyng Iohn the Baptiste , and other suche lyke , which for the kyngdome of heauens sake , as Christe doth call it , dyd abstracte theselues from wedlocke , it hath a sundry meanyng.","<N17> for as concern John the Baptiste , and other such like , which for the kingdom of heaven sake , as Christe do call it , do abstract themselves from wedlock , it have a sundry meaning."
A11581,95,1,68,IMAGE,22,"We speake here in generall , of all them , that wyll be Christians , and can not lyue chaste out of wedlocke.","we speak here in general , of all they , that will be Christians , and can not live chaste out of wedlock."
A11581,96,1,68,IMAGE,22,"Vnto those it is very confortable that they se before the examples of so many greate saynctes , which haue all lyued in wedlocke , and haue gone before vs in this holy ordre.","unto those it be very comfortable that they see before the example of so many great saint , which have all live in wedlock , and have go before we in this holy order."
A11581,97,1,68,IMAGE,22,"Truely this is a great prayse to wedlocke. for who woulde not rather be found among suche a companye of holy men , in lyke lyfe estate and conuersatio with them , then by the Pope , and hys hole flocke , whiche in thys & in other affayres lyue so manifestly agaynst Goddes comaundement , and the examples of hys saynctes.","true this be a great praise to wedlock. for who will not rather be find among such a company of holy man , in like life estate and conuersatio with they , then by the pope , and his whole flock , which in this and in other affair live so manifest against God commandment , and the example of his saint."
A11581,98,1,68,IMAGE,23,"The fourth occasyon , wherfore wedlocke is to be had in honour and reuerence , and not in contempte , is this.","the four occasion , wherefore wedlock be to be have in honour and reverence , and not in contempt , be this."
A11581,99,1,69,IMAGE,23,"That without wedlocke , <N18> we can not well lyue withoute synne , and in a good Conscience. for thus sayth Christe , wheras he speaketh of them that lyue withoute wedlocke. <N19> Al men can not coprehende thys sayenge.","that without wedlock , <N18> we can not well live without sin , and in a good conscience. for thus say Christe , whereas he speak of they that live without wedlock. <N19> all man can not coprehende this say."
A11581,100,1,69,IMAGE,23,"And saint Paule commaundeth , To auoyde fornication , let euery man haue hys wyfe.","and saint Paul command , to avoid fornication , let every man have his wife."
A11581,101,1,69,IMAGE,23,"For through the original synne is the nature of man weakened and destroyed in such wyse , that very fewe me out of wedlocke ca lyue in a good conscience.","for through the original sin be the nature of man weaken and destroy in such wise , that very few i out of wedlock ca live in a good conscience."
A11581,102,1,69,IMAGE,23,"Seing then that matrimony is a remedy whiche god himself thereto hath shapen and ordeyned , according as his worde declareth that we stande in a good conscience , and maye lyue chast.","sing then that matrimony be a remedy which god himself thereto have shape and ordain , accord as his word declare that we stand in a good conscience , and may live chaste."
A11581,103,1,69,IMAGE,23,"Vvho wil be so rude & vndiscrete that he wil repute this estate vnholy , as the Pope doth ?","who will be so rude and discrete that he will repute this estate unholy , as the pope do ?"
A11581,104,1,69,IMAGE,24,"But as it is aboue specifyed , he hath receyued hys rewarde.","but as it be above specify , he have receive his reward."
A11581,105,1,69,IMAGE,24,"And to thintent that euery man should esteme the papistes for holy menne , thei haue forsworne Matrimony and fal thereby into the greatest synne , and shame , in so moche that of their abhominable lyuynge the hole worlde doth syng and saye.","and to intent that every man shall esteem the papist for holy man , they have forswear matrimony and fall thereby into the great sin , and shame , in so much that of their abominable live the whole world do sing and say."
A11581,106,1,69,IMAGE,24,"Thei are well serued , why do they so frowardly despise the creation and ordinauce of god ?","they be well serve , why do they so froward despise the creation and ordinance of god ?"
